"id","age","gender","race1","race2","race3","race4","race5","race6","race7","timestamp","local_date","SurveyNumber","Day_Number","has_data","t0","t_cen","t_hr","cond_tail","cond_basic","phone","video","text","interact","relat","caredfor","respected","supported","resp","conn","LS1_pre","LS2_pre","LS3_pre","LS4_pre","LS5_pre","LS_pre","LS1_post","LS2_post","LS3_post","LS4_post","LS5_post","LS_post","Path1_pre","Agen1_pre","Path2_pre","Path3_pre","Path4_pre","Agen2_pre","Agen3_pre","Agen4_pre","Agency_pre","Pathways_pre","Hope_pre","Path1_post","Agen1_post","Path2_post","Path3_post","Path4_post","Agen2_post","Agen3_post","Agen4_post","Agency_post","Pathways_post","Hope_post"
19419,20,2,NA,NA,3,NA,NA,NA,NA,1588730332,"5/5/2020 18:58 ",12,2,"TRUE ",1588614056,116276,32.2988888888889,0,1,0,0,0,1,7,3,3,3,3,6,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1588786626,"5/6/2020 10:37 ",13,3,"TRUE ",1588614056,172570,47.9361111111111,0,1,0,0,0,1,7,5,5,5,5,7,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1588791482,"5/6/2020 11:58 ",14,3,"TRUE ",1588614056,177426,49.285,0,1,0,0,0,1,7,5,5,5,5,7,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1588799449,"5/6/2020 14:10 ",15,3,"TRUE ",1588614056,185393,51.4980555555556,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,1,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1588803912,"5/6/2020 15:25 ",16,3,"FALSE",1588614056,189856,52.7377777777778,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1588809455,"5/6/2020 16:57 ",17,3,"TRUE ",1588614056,195399,54.2775,0,1,0,0,0,1,7,4,4,4,4,6,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1588816275,"5/6/2020 18:51 ",18,3,"TRUE ",1588614056,202219,56.1719444444444,0,1,0,0,1,1,7,3,3,3,3,5,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1588872301,"5/7/2020 10:25 ",19,4,"TRUE ",1588614056,258245,71.7347222222222,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,2,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1588878969,"5/7/2020 12:16 ",20,4,"TRUE ",1588614056,264913,73.5869444444444,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,3,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1588885429,"5/7/2020 14:03 ",21,4,"TRUE ",1588614056,271373,75.3813888888889,0,1,0,0,1,1,7,2,2,2,2,1,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1588891858,"5/7/2020 15:50 ",22,4,"TRUE ",1588614056,277802,77.1672222222222,0,1,0,1,0,1,7,3,4,3,3.33333333333333,2,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1588896068,"5/7/2020 17:01 ",23,4,"TRUE ",1588614056,282012,78.3366666666667,0,1,0,0,0,1,7,3,3,3,3,4,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1588902901,"5/7/2020 18:55 ",24,4,"TRUE ",1588614056,288845,80.2347222222222,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,1,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1588960182,"5/8/2020 10:49 ",25,5,"TRUE ",1588614056,346126,96.1461111111111,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,3,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1588966409,"5/8/2020 12:33 ",26,5,"TRUE ",1588614056,352353,97.8758333333333,0,1,0,0,0,1,7,2,2,2,2,5,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1588970387,"5/8/2020 13:39 ",27,5,"TRUE ",1588614056,356331,98.9808333333333,0,1,0,0,0,1,7,3,3,3,3,7,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1588977719,"5/8/2020 15:41 ",28,5,"TRUE ",1588614056,363663,101.0175,0,1,0,0,0,1,7,2,2,2,2,7,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1588983859,"5/8/2020 17:24 ",29,5,"TRUE ",1588614056,369803,102.723055555556,0,1,0,0,0,1,7,2,2,2,2,7,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1588988877,"5/8/2020 18:47 ",30,5,"TRUE ",1588614056,374821,104.116944444444,0,1,0,0,0,1,5,2,2,2,2,7,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1589044505,"5/9/2020 10:15 ",31,6,"TRUE ",1588614056,430449,119.569166666667,0,1,0,0,0,1,7,3,3,3,3,5,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1589052818,"5/9/2020 12:33 ",32,6,"TRUE ",1588614056,438762,121.878333333333,0,1,0,0,1,1,7,4,4,4,4,2,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1589058080,"5/9/2020 14:01 ",33,6,"TRUE ",1588614056,444024,123.34,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,4,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1589063558,"5/9/2020 15:32 ",34,6,"TRUE ",1588614056,449502,124.861666666667,0,1,0,0,0,1,7,3,3,3,3,4,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1589069689,"5/9/2020 17:14 ",35,6,"TRUE ",1588614056,455633,126.564722222222,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,5,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1589075027,"5/9/2020 18:43 ",36,6,"TRUE ",1588614056,460971,128.0475,0,1,0,1,0,1,7,4,4,4,4,1,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1589132017,"5/10/2020 10:33",37,7,"TRUE ",1588614056,517961,143.878055555556,0,1,0,0,0,1,7,3,3,3,3,7,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1589138164,"5/10/2020 12:16",38,7,"TRUE ",1588614056,524108,145.585555555556,0,1,0,0,0,1,7,3,3,3,3,7,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1589144161,"5/10/2020 13:56",39,7,"TRUE ",1588614056,530105,147.251388888889,0,1,0,0,0,1,7,2,2,2,2,6,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1589150596,"5/10/2020 15:43",40,7,"TRUE ",1588614056,536540,149.038888888889,0,1,0,0,0,1,7,4,4,4,4,7,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1589157006,"5/10/2020 17:30",41,7,"FALSE",1588614056,542950,150.819444444444,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1589161918,"5/10/2020 18:51",42,7,"TRUE ",1588614056,547862,152.183888888889,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,3,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1589217671,"5/11/2020 10:21",43,8,"TRUE ",1588614056,603615,167.670833333333,0,1,0,0,0,1,7,2,2,2,2,4,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1589225211,"5/11/2020 12:26",44,8,"TRUE ",1588614056,611155,169.765277777778,0,1,0,0,0,1,7,3,3,3,3,4,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1589231317,"5/11/2020 14:08",45,8,"TRUE ",1588614056,617261,171.461388888889,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,3,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1589237504,"5/11/2020 15:51",46,8,"TRUE ",1588614056,623448,173.18,0,1,0,1,0,1,4,2,2,2,2,2,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1589241319,"5/11/2020 16:55",47,8,"TRUE ",1588614056,627263,174.239722222222,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,3,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1589248571,"5/11/2020 18:56",48,8,"TRUE ",1588614056,634515,176.254166666667,0,1,1,0,0,1,7,2,2,2,2,4,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1589305108,"5/12/2020 10:38",49,9,"TRUE ",1588614056,691052,191.958888888889,0,1,0,0,0,1,7,3,3,3,3,7,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1589310276,"5/12/2020 12:04",50,9,"TRUE ",1588614056,696220,193.394444444444,0,1,0,0,0,1,7,4,4,4,4,7,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1589317649,"5/12/2020 14:07",51,9,"TRUE ",1588614056,703593,195.4425,0,1,0,0,0,1,7,4,4,4,4,7,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1589322239,"5/12/2020 15:23",52,9,"TRUE ",1588614056,708183,196.7175,0,1,0,0,0,1,7,3,3,3,3,5,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1589329003,"5/12/2020 17:16",53,9,"TRUE ",1588614056,714947,198.596388888889,0,1,0,0,0,1,7,4,4,4,4,7,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1589334947,"5/12/2020 18:55",54,9,"TRUE ",1588614056,720891,200.2475,0,1,0,0,0,1,7,4,4,4,4,3,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1589390537,"5/13/2020 10:22",55,10,"FALSE",1588614056,776481,215.689166666667,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1589397229,"5/13/2020 12:13",56,10,"TRUE ",1588614056,783173,217.548055555556,0,1,0,0,0,1,7,3,3,3,3,7,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1589404172,"5/13/2020 14:09",57,10,"FALSE",1588614056,790116,219.476666666667,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1589410345,"5/13/2020 15:52",58,10,"TRUE ",1588614056,796289,221.191388888889,0,1,0,1,0,1,3,1,1,1,1,3,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1589414746,"5/13/2020 17:05",59,10,"TRUE ",1588614056,800690,222.413888888889,0,1,0,0,0,1,7,2,2,2,2,2,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19419,20,2,NA,NA,3,NA,NA,NA,NA,1589421382,"5/13/2020 18:56",60,10,"TRUE ",1588614056,807326,224.257222222222,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,2,3,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.75,3.5,3.625,4,2,4,4,2,4,4,4,3.5,3.5,3.5
19428,20,2,NA,NA,NA,4,NA,NA,NA,1588699089,"5/4/2020 10:18 ",1,1,"FALSE",1588699089,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,3,3.8,4,4,4,4,2,3,3,4,3.5,3.5,3.5,4,4,4,3,3,3,4,3,3.5,3.5,3.5
19428,20,2,NA,NA,NA,4,NA,NA,NA,1588699090,"5/4/2020 12:21 ",2,1,"FALSE",1588699089,1,0.000277777777777778,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,3,3.8,4,4,4,4,2,3,3,4,3.5,3.5,3.5,4,4,4,3,3,3,4,3,3.5,3.5,3.5
19428,20,2,NA,NA,NA,4,NA,NA,NA,1588699091,"5/4/2020 14:05 ",3,1,"FALSE",1588699089,2,0.000555555555555556,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,3,3.8,4,4,4,4,2,3,3,4,3.5,3.5,3.5,4,4,4,3,3,3,4,3,3.5,3.5,3.5
19428,20,2,NA,NA,NA,4,NA,NA,NA,1588699092,"5/4/2020 15:26 ",4,1,"FALSE",1588699089,3,0.000833333333333333,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,3,3.8,4,4,4,4,2,3,3,4,3.5,3.5,3.5,4,4,4,3,3,3,4,3,3.5,3.5,3.5
19428,20,2,NA,NA,NA,4,NA,NA,NA,1588699093,"5/4/2020 17:29 ",5,1,"FALSE",1588699089,4,0.00111111111111111,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,3,3.8,4,4,4,4,2,3,3,4,3.5,3.5,3.5,4,4,4,3,3,3,4,3,3.5,3.5,3.5
19428,20,2,NA,NA,NA,4,NA,NA,NA,1588699094,"5/4/2020 18:49 ",6,1,"FALSE",1588699089,5,0.00138888888888889,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,3,3.8,4,4,4,4,2,3,3,4,3.5,3.5,3.5,4,4,4,3,3,3,4,3,3.5,3.5,3.5
19428,20,2,NA,NA,NA,4,NA,NA,NA,1588699095,"5/5/2020 10:18 ",7,2,"FALSE",1588699089,6,0.00166666666666667,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,3,3.8,4,4,4,4,2,3,3,4,3.5,3.5,3.5,4,4,4,3,3,3,4,3,3.5,3.5,3.5
19428,20,2,NA,NA,NA,4,NA,NA,NA,1588706482,"5/5/2020 12:21 ",8,2,"TRUE ",1588699089,7393,2.05361111111111,0,0,0,0,0,1,7,3,3,3,3,5,4,4,4,4,4,4,4,4,4,4,3,3.8,4,4,4,4,2,3,3,4,3.5,3.5,3.5,4,4,4,3,3,3,4,3,3.5,3.5,3.5
19428,20,2,NA,NA,NA,4,NA,NA,NA,1588712749,"5/5/2020 14:05 ",9,2,"TRUE ",1588699089,13660,3.79444444444444,0,0,0,0,0,1,7,3,3,3,3,5,4,4,4,4,4,4,4,4,4,4,3,3.8,4,4,4,4,2,3,3,4,3.5,3.5,3.5,4,4,4,3,3,3,4,3,3.5,3.5,3.5
19428,20,2,NA,NA,NA,4,NA,NA,NA,1588717571,"5/5/2020 15:26 ",10,2,"TRUE ",1588699089,18482,5.13388888888889,0,0,0,0,0,0,NA,3,2,3,2.66666666666667,NA,4,4,4,4,4,4,4,4,4,4,3,3.8,4,4,4,4,2,3,3,4,3.5,3.5,3.5,4,4,4,3,3,3,4,3,3.5,3.5,3.5
19428,20,2,NA,NA,NA,4,NA,NA,NA,1588724963,"5/5/2020 17:29 ",11,2,"TRUE ",1588699089,25874,7.18722222222222,0,0,0,0,0,1,7,3,3,3,3,5,4,4,4,4,4,4,4,4,4,4,3,3.8,4,4,4,4,2,3,3,4,3.5,3.5,3.5,4,4,4,3,3,3,4,3,3.5,3.5,3.5
19428,20,2,NA,NA,NA,4,NA,NA,NA,1588729743,"5/5/2020 18:49 ",12,2,"TRUE ",1588699089,30654,8.515,0,0,0,1,0,1,7,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3.8,4,4,4,4,2,3,3,4,3.5,3.5,3.5,4,4,4,3,3,3,4,3,3.5,3.5,3.5
19428,20,2,NA,NA,NA,4,NA,NA,NA,1588786643,"5/6/2020 10:37 ",13,3,"TRUE ",1588699089,87554,24.3205555555556,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,3,3.8,4,4,4,4,2,3,3,4,3.5,3.5,3.5,4,4,4,3,3,3,4,3,3.5,3.5,3.5
19428,20,2,NA,NA,NA,4,NA,NA,NA,1588793181,"5/6/2020 12:26 ",14,3,"TRUE ",1588699089,94092,26.1366666666667,0,0,0,0,0,1,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3.8,4,4,4,4,2,3,3,4,3.5,3.5,3.5,4,4,4,3,3,3,4,3,3.5,3.5,3.5
19428,20,2,NA,NA,NA,4,NA,NA,NA,1588799044,"5/6/2020 14:04 ",15,3,"TRUE ",1588699089,99955,27.7652777777778,0,0,0,0,0,1,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3.8,4,4,4,4,2,3,3,4,3.5,3.5,3.5,4,4,4,3,3,3,4,3,3.5,3.5,3.5
19428,20,2,NA,NA,NA,4,NA,NA,NA,1588804265,"5/6/2020 15:31 ",16,3,"TRUE ",1588699089,105176,29.2155555555556,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,3,3.8,4,4,4,4,2,3,3,4,3.5,3.5,3.5,4,4,4,3,3,3,4,3,3.5,3.5,3.5
19428,20,2,NA,NA,NA,4,NA,NA,NA,1588809820,"5/6/2020 17:03 ",17,3,"TRUE ",1588699089,110731,30.7586111111111,0,0,0,0,0,1,7,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,3,3.8,4,4,4,4,2,3,3,4,3.5,3.5,3.5,4,4,4,3,3,3,4,3,3.5,3.5,3.5
19428,20,2,NA,NA,NA,4,NA,NA,NA,1588815953,"5/6/2020 18:45 ",18,3,"TRUE ",1588699089,116864,32.4622222222222,0,0,0,0,0,1,7,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,3,3.8,4,4,4,4,2,3,3,4,3.5,3.5,3.5,4,4,4,3,3,3,4,3,3.5,3.5,3.5
19428,20,2,NA,NA,NA,4,NA,NA,NA,1588871999,"5/7/2020 10:19 ",19,4,"TRUE ",1588699089,172910,48.0305555555556,0,0,0,0,0,1,7,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3.8,4,4,4,4,2,3,3,4,3.5,3.5,3.5,4,4,4,3,3,3,4,3,3.5,3.5,3.5
19428,20,2,NA,NA,NA,4,NA,NA,NA,1588879376,"5/7/2020 12:22 ",20,4,"TRUE ",1588699089,180287,50.0797222222222,0,0,0,0,0,1,7,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3.8,4,4,4,4,2,3,3,4,3.5,3.5,3.5,4,4,4,3,3,3,4,3,3.5,3.5,3.5
19428,20,2,NA,NA,NA,4,NA,NA,NA,1588883858,"5/7/2020 13:37 ",21,4,"TRUE ",1588699089,184769,51.3247222222222,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,3,3.8,4,4,4,4,2,3,3,4,3.5,3.5,3.5,4,4,4,3,3,3,4,3,3.5,3.5,3.5
19428,20,2,NA,NA,NA,4,NA,NA,NA,1588889847,"5/7/2020 15:17 ",22,4,"TRUE ",1588699089,190758,52.9883333333333,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,5,4,4,4,4,4,4,4,4,4,4,3,3.8,4,4,4,4,2,3,3,4,3.5,3.5,3.5,4,4,4,3,3,3,4,3,3.5,3.5,3.5
19428,20,2,NA,NA,NA,4,NA,NA,NA,1588897099,"5/7/2020 17:18 ",23,4,"TRUE ",1588699089,198010,55.0027777777778,0,0,0,0,1,1,7,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,3,3.8,4,4,4,4,2,3,3,4,3.5,3.5,3.5,4,4,4,3,3,3,4,3,3.5,3.5,3.5
19428,20,2,NA,NA,NA,4,NA,NA,NA,1588903159,"5/7/2020 18:59 ",24,4,"TRUE ",1588699089,204070,56.6861111111111,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,5,4,4,4,4,4,4,4,4,4,4,3,3.8,4,4,4,4,2,3,3,4,3.5,3.5,3.5,4,4,4,3,3,3,4,3,3.5,3.5,3.5
19428,20,2,NA,NA,NA,4,NA,NA,NA,1588959913,"5/8/2020 10:45 ",25,5,"TRUE ",1588699089,260824,72.4511111111111,0,0,0,0,1,1,7,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,3,3.8,4,4,4,4,2,3,3,4,3.5,3.5,3.5,4,4,4,3,3,3,4,3,3.5,3.5,3.5
19428,20,2,NA,NA,NA,4,NA,NA,NA,1588965192,"5/8/2020 12:13 ",26,5,"TRUE ",1588699089,266103,73.9175,0,0,0,0,0,1,6,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,3,3.8,4,4,4,4,2,3,3,4,3.5,3.5,3.5,4,4,4,3,3,3,4,3,3.5,3.5,3.5
19428,20,2,NA,NA,NA,4,NA,NA,NA,1588971632,"5/8/2020 14:00 ",27,5,"TRUE ",1588699089,272543,75.7063888888889,0,0,0,0,0,1,7,3,3,3,3,5,4,4,4,4,4,4,4,4,4,4,3,3.8,4,4,4,4,2,3,3,4,3.5,3.5,3.5,4,4,4,3,3,3,4,3,3.5,3.5,3.5
