ID,TIMESTAMP,Extraversion,Agreeableness,Conscientiousness,EmotionalStability,Creativity
502,1328525080,4,4.5,5,4.5,4
502,1328533584,4.5,4,4.5,4.5,4
502,1328544044,4,5.5,5.5,6,4
502,1328611443,4,4,6,5,4.5
502,1328795314,4,4,6,6,4
502,1328868315,4,4,5.5,5.5,4
502,1329128649,4,4,5.5,5.5,4
502,1329149938,4,5,5,5,4
502,1329214640,3.5,4,5.5,5.5,3.5
502,1329301115,2,4,6,6,4
502,1329318838,3.5,5,6,6,3.5
502,1329321735,3,4,4,3,4
502,1329387265,4.5,5.5,4.5,5.5,5.5
502,1329397806,3.5,4,5.5,4,4
502,1329474796,5.5,4,6,5.5,5
502,1329818500,2,5.5,5.5,6,4
502,1329840098,4,4,4,3.5,4
502,1329992509,4,5,6,5.5,5
502,1330008743,3,5.5,5.5,6,4.5
502,1330078151,4.5,4,5.5,5.5,5.5
502,1330336847,3,5.5,6,6,3
502,1330423624,4,5.5,5.5,5.5,4
502,1330509778,2.5,6,6,6,5.5
502,1330531454,4,4,4,4,4
502,1330602534,2.5,4.5,5.5,5.5,4
502,1330941711,4,5,6,6,5
502,1330963328,4,5.5,6,4.5,5.5
502,1331029376,6,4,6,5,3.5
502,1331200938,3.5,5.5,6,5,2.5
502,1331287379,3,4,6,6.5,5.5
523,1327917910,3.5,6,6,6,3
523,1327941277,4,5.5,5.5,5.5,3.5
523,1328004181,5,5,5.5,6,5.5
523,1328015626,6,6,5.5,6,5.5
523,1328027769,4,6,6,6.5,6
523,1328094225,6,6,6,6,5.5
523,1328112163,5.5,6,5.5,6,5.5
523,1328177467,6,6,4,6,5.5
523,1328190701,5.5,6,6.5,6,5
523,1328695531,4.5,6,6.5,6,5.5
523,1328712608,4.5,3,5.5,4.5,3.5
523,1328717986,3.5,5,6,5,5.5
523,1328782588,5,4,6,6,5
523,1328804073,2.5,5.5,5,6.5,5
523,1328868263,5,4.5,3.5,6,4
523,1328881117,5.5,5.5,5.5,5.5,5.5
523,1328893038,5,5,5.5,5.5,4
523,1329127457,4.5,5.5,6.5,6.5,4.5
523,1329222466,5.5,5,6,6,4.5
523,1329302931,4.5,5,6,6,6
523,1329312903,5.5,6,6.5,6.5,6
523,1329322213,5.5,6,4,6,5
523,1329390196,5.5,6,6,6,3.5
523,1329400074,5,5,6,6,4
523,1329410242,6,6,6,5.5,5.5
523,1329473220,5.5,5,6,5.5,4.5
523,1329484860,5,6,6,5.5,3.5
523,1329732324,4.5,6,6,5.5,4.5
523,1329744885,5,5.5,6,6,5.5
523,1329818567,3.5,6,6,6,4.5
523,1329842784,5.5,6,6,6,4.5
523,1330337977,6,5.5,5.5,6.5,5
523,1330360436,5.5,6,4.5,6,5.5
523,1330423452,5.5,5,5.5,5.5,4.5
523,1330434896,3.5,4,6.5,6,3.5
523,1330445889,3,4,5,6.5,4.5
523,1330525217,5.5,5,6,5.5,5
523,1330534407,5,5.5,6,6,5
523,1330598164,3,4.5,6.5,6,4.5
523,1330695663,3.5,5,5.5,6,4.5
523,1330956704,5,5.5,6,6,5.5
523,1331031016,5,5.5,4,6,5.5
523,1331053033,2.5,5,6.5,6,3.5
523,1331129686,4,5.5,5,5.5,5
523,1331203012,3,5,6,6,4
523,1331299882,5,5.5,5.5,6,6
543,1327918230,5,6,6,7,4
543,1327929869,4,6,6,6.5,4
543,1327940212,4,5,6,6,3.5
543,1328008810,3.5,6.5,5.5,6,4.5
543,1328015811,4,5.5,6.5,6.5,4
543,1328026223,3,5.5,4,5.5,4
543,1328090499,4,5.5,6.5,6.5,4
543,1328102111,4,4,6.5,6.5,4
543,1328112305,5,5.5,5.5,5.5,5
543,1328177595,3.5,5.5,5,6,3
543,1328201323,3,5.5,6,6,6
543,1328263396,5,5,6,6.5,5.5
543,1328274696,4,2,5,5,4
543,1328533898,4,4,4.5,3.5,3.5
543,1328544055,2.5,5,5,6.5,4.5
543,1328609885,3.5,5.5,5.5,6,4
543,1328619797,4,6,6,6,3.5
543,1328632495,3.5,6,6,6,4.5
543,1328709793,4.5,4,5.5,6,4
543,1328718402,4.5,4.5,5.5,4.5,4
543,1328793676,3.5,6,6,5.5,2.5
543,1328805356,2.5,5,5.5,6,5
543,1328869576,5.5,5.5,6.5,6,5
543,1328878885,3,5.5,6,5.5,3.5
543,1328891516,2.5,5,5.5,5.5,3
543,1329127534,3,5.5,5.5,2.5,2.5
543,1329144168,4,5.5,5.5,5,4.5
543,1329149008,4,3,4,5.5,3.5
543,1329218418,3.5,4,5.5,5.5,3
543,1329226515,5.5,3.5,4.5,3.5,3.5
543,1329238610,3.5,2.5,6,5.5,2
543,1329314640,3,3,5,6,3
543,1329325933,3.5,3,5.5,5,2.5
543,1329473343,4.5,2.5,6,6,4
543,1329490643,6.5,5.5,5.5,6.5,6
543,1329916643,2.5,5.5,6,6,2.5
543,1330077975,4.5,5.5,6.5,6,6
543,1330089361,3.5,5.5,6,5.5,4.5
543,1330336908,6,7,6.5,6,5.5
543,1330352400,2.5,5.5,6.5,6,3
543,1330423025,3,3.5,5.5,4.5,6
543,1330447898,4,5,6.5,5.5,5
543,1330516142,5.5,5.5,6,6.5,5
543,1330599041,3.5,5.5,6,6,5.5
543,1330612580,4.5,5,6.5,6,4.5
543,1330619740,4,5,7,6.5,5.5
543,1330705160,4.5,6,5.5,7,6
543,1330952676,5,5.5,6.5,7,4.5
543,1330963822,4,5,6.5,6,5
543,1331028663,5,5.5,6.5,6,5
543,1331050661,5.5,6,6,6,6
543,1331125647,5,5.5,6,6,4.5
543,1331137795,5,6,6,4.5,5
543,1331213567,3.5,4.5,6.5,5.5,4.5
543,1331223002,3,5.5,5.5,6,6
543,1331302631,4,6,6,5.5,4
553,1327917737,5.5,5.5,5.5,6.5,3.5
553,1327942186,3.5,4.5,5.5,6.5,3
553,1328016736,2.5,5,3.5,4,2
553,1328096293,5,3.5,4,4,5.5
553,1328108517,5.5,6,5,5,5
553,1328114196,2.5,4,5.5,5.5,2.5
553,1328176854,3.5,5.5,3.5,6,2.5
553,1328189079,6,5.5,5.5,6.5,4
553,1328198504,2,5.5,6.5,6.5,4.5
553,1328263380,3,5,4,6,2.5
553,1328274817,5,5,4,6,4
553,1328286647,1,5.5,6.5,6.5,4
553,1328529695,2.5,5,4,6,2.5
553,1328537102,2,4,5.5,6.5,2
553,1328632575,1.5,5.5,6,6,2.5
553,1328785773,1.5,4.5,5.5,6.5,2.5
553,1328794888,2,5,3.5,6.5,2.5
553,1328805307,3,4.5,6,6.5,3
553,1328876043,5,5,6,5,2.5
553,1328883208,3.5,4.5,5.5,6.5,3
553,1328893123,1.5,4.5,5,6.5,4
553,1329220841,4.5,5.5,3.5,6.5,3
553,1329226648,5.5,5.5,5.5,6,5
553,1329237759,3,5.5,6,6.5,6
553,1329323835,3,5,5.5,6.5,5
553,1329394015,3,5.5,3,6,3.5
553,1329474700,4,4,4.5,4.5,3.5
553,1329489689,2,5,6,6,5.5
553,1329494692,3,5.5,4.5,6,3.5
553,1329733848,3.5,5.5,6,6.5,4
553,1329744641,6,5.5,5.5,5,4.5
553,1329755246,5.5,5.5,6,6,4
553,1329835371,6,5.5,6,5.5,6.5
553,1329843714,5.5,4.5,5.5,6,5.5
553,1329917625,5,5.5,4.5,6.5,5
553,1329933899,4.5,5.5,6,6.5,5
553,1329998091,4.5,5.5,5.5,6.5,5
553,1330012858,3,3.5,5.5,5.5,2.5
553,1330095757,4.5,5.5,5.5,6.5,2.5
553,1330359082,3,4,3.5,6,2.5
553,1330441883,2.5,5.5,4.5,6,2.5
553,1330451710,1,5.5,5,6.5,2
553,1330534296,2.5,5.5,5,6.5,5
553,1330596181,6,5.5,6.5,7,4.5
553,1330609237,3.5,6,6,6.5,2.5
553,1330619899,4,5.5,5,6.5,3
553,1330963578,3.5,5.5,5.5,3,2
553,1331036506,6,6.5,6.5,6.5,4.5
553,1331116383,4,5.5,6,6.5,3.5
553,1331137479,3.5,5.5,6.5,6.5,3.5
544,1327917732,6,6.5,7,7,6
544,1327929778,6.5,6.5,7,7,5
544,1327939910,6,5.5,7,7,6
544,1328004255,3.5,5.5,6.5,7,3
544,1328014984,5,5.5,6.5,7,3.5
544,1328025893,3.5,5.5,5.5,7,2.5
544,1328090533,3,5.5,6,6.5,4
544,1328103599,5,4,5.5,6.5,3.5
544,1328112033,4,6,6.5,7,3.5
544,1328176826,4,5.5,6.5,7,4
544,1328188475,6,5.5,6.5,7,3.5
544,1328198537,3.5,5.5,6.5,7,4
544,1328263406,4,5.5,6.5,7,5.5
544,1328274588,5.5,6.5,6.5,6.5,4
544,1328284883,4.5,6,5.5,6.5,4.5
544,1328522481,3,5.5,6.5,6.5,3.5
544,1328533376,4.5,6,6.5,6.5,4
544,1328609008,3.5,6,6.5,6.5,3.5
544,1328620489,4,6,5.5,6.5,2.5
544,1328630549,4.5,6,4.5,6.5,3
544,1328695448,4,6,5.5,6,3.5
544,1328706816,5.5,6.5,6,6,5
544,1328716917,6.5,6.5,6.5,6.5,6
544,1328783460,5.5,6,6,7,6.5
544,1328793613,4,5.5,5.5,6.5,4
544,1328868110,4.5,5.5,6.5,6.5,5.5
544,1328879454,4,5.5,6,6.5,3.5
544,1328889682,6,6,6,6.5,5
544,1329127604,3,5.5,7,6,4
544,1329139078,4.5,6,6.5,6.5,3.5
544,1329148913,6.5,5,6.5,6,4
544,1329214134,5.5,6.5,6.5,6.5,5
544,1329225780,5.5,6.5,6.5,6.5,3.5
544,1329235381,3,5.5,6.5,6,5
544,1329303350,3.5,3.5,3,5.5,3
544,1329312872,6,6,5.5,5.5,3.5
544,1329321826,3,3.5,3,3.5,2.5
544,1329386604,4,6,6,6.5,4
544,1329398680,5,5.5,6,5,3.5
544,1329409051,2.5,5.5,4,5,3.5
544,1329472955,5,6,6,6.5,3.5
544,1329484067,5,6.5,6.5,6.5,4
544,1329494716,6,6.5,6.5,6.5,4.5
544,1329733232,3,5.5,6,6.5,4.5
544,1329744565,4,6,5.5,6,3.5
544,1329753673,3.5,5.5,6.5,6.5,3.5
544,1329818626,3,6,6.5,6.5,5
544,1329834473,3.5,3,6,5,4.5
544,1329840211,3,5,6,6,3.5
544,1329904857,4,6.5,6,6.5,5
544,1329918204,4.5,7,6.5,6.5,3.5
544,1329991423,3.5,5.5,6.5,6.5,4.5
544,1330008051,3.5,3.5,6.5,6,3.5
544,1330014365,3.5,5.5,6,6.5,4.5
544,1330079802,4,1.5,5,3,2.5
544,1330089563,6,5.5,5.5,6,4
544,1330100095,4,1,5,3,3
544,1330336851,4.5,6.5,6.5,6.5,5
544,1330349234,6,6,6.5,6.5,3.5
544,1330358576,3,6,6,6.5,3
544,1330423355,3.5,5,6,4,4.5
544,1330434924,4.5,6,5.5,6.5,4
544,1330444966,3,5.5,6.5,6.5,3.5
544,1330509699,3.5,6,6,4,4.5
544,1330522761,4,6,6,4,4.5
544,1330533432,3,5,5.5,4.5,3.5
544,1330596127,3,6,6.5,6.5,3.5
544,1330608433,5,6.5,5.5,6.5,3.5
544,1330941826,4,4.5,6.5,5.5,3
544,1330954402,6,6,5.5,6,3.5
544,1331028784,1.5,4,6,5.5,5
544,1331040892,6,6.5,6.5,6.5,3
544,1331049620,3.5,6,6.5,6.5,5
544,1331114825,2,4.5,6,4.5,3
544,1331127105,5.5,6.5,6.5,6,3
544,1331200902,3.5,5.5,6.5,5.5,5
544,1331212886,5.5,6,6.5,6.5,3.5
544,1331222895,4.5,6.5,6,6.5,5
544,1331288111,3.5,5,6,6.5,4.5
544,1331298786,3.5,5.5,6.5,6.5,4.5
544,1331310756,4.5,6.5,6.5,6.5,3.5
545,1327928912,5.5,5.5,4,5.5,6
545,1328005585,4,3.5,5.5,2.5,4.5
545,1328021751,4,4.5,4.5,4.5,3.5
545,1328033789,5,5.5,4,3.5,4.5
545,1328090763,5,2,5,3.5,4.5
545,1328268424,5,4.5,5.5,3.5,5.5
545,1328280659,4.5,5,5.5,4.5,3.5
545,1328286642,5,5,5.5,4.5,6
545,1328626970,4.5,2,5,1.5,3.5
545,1328634286,5.5,4,4.5,4,3.5
545,1328787992,4,6,4.5,6.5,5
545,1328799751,5,6,4,5,4
545,1328804925,6,6.5,5.5,5.5,4.5
545,1328875269,5.5,5.5,4,6,5.5
545,1328886614,7,5,4,5.5,4.5
545,1328892098,6,4.5,4.5,5,5
545,1329129067,5,4.5,4.5,5,4
545,1329144937,3.5,5.5,4,5.5,4
545,1329151082,4.5,4,4.5,5.5,4.5
545,1329222206,7,6,5,4.5,5.5
545,1329235229,6,5.5,4,4.5,5.5
545,1329302193,4.5,5.5,5.5,6,4.5
545,1329319151,4,5.5,4,5,5.5
545,1329329490,6,6,5,4,5
545,1329391433,6.5,4,4.5,5.5,6
545,1329404479,6,6.5,5,5.5,4
545,1329410756,4.5,2.5,5,2,3
545,1329478996,3,5,4,4.5,5
545,1329485423,6,5.5,5,5,5.5
545,1329735766,5,5.5,5,5.5,5.5
545,1329742831,4.5,3.5,4,5,3.5
545,1329757674,3.5,5,5.5,5,4
545,1329819768,5.5,5.5,5.5,4,5
545,1329908836,5.5,4,5.5,3,5.5
545,1329935111,5,5,5.5,4.5,5
545,1329999273,5.5,5,5.5,4,4
545,1330007786,4.5,5,4,4,4
545,1330013577,5.5,5.5,4.5,4.5,4
545,1330345423,5.5,4.5,4,4,4
545,1330347989,4,6,6,6,5
545,1330358685,4.5,4.5,5.5,4,5
545,1330430292,4.5,6,4,4,4
545,1330446794,5.5,5,5.5,4.5,6
545,1330519246,5,5.5,5.5,5,4
545,1330535431,6.5,5,4.5,4,6.5
545,1330603298,5,6.5,5,5.5,4.5
545,1330614900,4,5.5,4.5,5,4
545,1330624563,5,4,6,4,4
545,1330696079,3,5,5,5,4
545,1330707979,5.5,6,5.5,5.5,5
545,1330950111,6,5.5,5.5,5,4.5
545,1330970429,3.5,5,6.5,4,3.5
545,1331036729,5.5,6,3.5,5,5
545,1331058165,5.5,5.5,5.5,3,4
545,1331116752,2,4,5,3,2.5
545,1331132272,3,6,4,5,4.5
545,1331140242,5.5,6.5,5.5,6,5
545,1331202362,4.5,5,6,5.5,5
545,1331224767,5.5,6,4,6,5.5
545,1331291997,4,4.5,6,3,5.5
545,1331298881,6.5,6,5,5,6
532,1327928505,4.5,3.5,6,5,4.5
532,1327939369,4.5,3.5,4.5,2.5,4.5
532,1328005791,5.5,3.5,6,5,6
532,1328015779,6.5,4,4.5,5,2.5
532,1328025777,2.5,2.5,5,3,4
532,1328090500,1.5,2.5,7,4.5,2.5
532,1328101798,6,5.5,3,5.5,3.5
532,1328198670,2,3.5,6,5,6.5
532,1328263229,3.5,3,3.5,4,4.5
532,1328275919,4.5,5,5,5.5,4.5
532,1328284852,2.5,4.5,5.5,4.5,3.5
532,1328522503,2,2.5,6,3.5,3.5
532,1328535021,1.5,4,5,3.5,3.5
532,1328609656,2.5,4,5.5,5,2.5
532,1328620132,5,6,3,5,3
532,1328695580,1.5,5,5.5,4.5,3.5
532,1328707500,4.5,5,1.5,6,3.5
532,1328781984,5,3.5,5,4.5,4
532,1328792418,3,5.5,4.5,4,2.5
532,1328874693,4,3.5,6,5,5
532,1328879187,6.5,5,5.5,5,6
532,1329127279,3.5,4.5,6,5,5
532,1329144377,3.5,2,6,4,5.5
532,1329148840,4.5,5.5,4,4,3
532,1329215596,6,5.5,1.5,5.5,3.5
532,1329226918,4.5,4.5,4,5.5,4
532,1329307646,4.5,4,2.5,4,3.5
532,1329311201,1.5,4.5,6,6,3
532,1329321962,2.5,2.5,5.5,2,4
532,1329388224,2.5,5.5,5,5.5,3
532,1329397564,4,2,1.5,5,3
532,1329408094,4.5,2,3.5,4,3.5
532,1329473834,6,3.5,1.5,4,3.5
532,1329486092,4.5,5.5,5,5.5,4.5
532,1329732244,5.5,4.5,3,4.5,3.5
532,1329744645,5,4,2.5,6,4
532,1329754405,2.5,3.5,5,3,2.5
532,1329836758,1.5,4,6,5.5,3
532,1329924366,5.5,5,6.5,4,6.5
532,1330013467,2.5,1.5,5,1.5,4
532,1330080139,4,4,6,4.5,6
532,1330337672,2,4,6,6,3
532,1330427353,6,5,6.5,5,6.5
532,1330434051,6.5,3.5,2,6,4.5
532,1330444946,2.5,2,6,2,4
532,1330512289,2.5,3.5,6.5,5,5.5
532,1330520597,2.5,4,2.5,6,2
532,1330610244,2,4,6,3.5,4
532,1330698722,4.5,1,5.5,1.5,4.5
532,1330944163,4,3,5.5,3,4
532,1330954514,5,5,4,5,4
532,1330963300,3,3.5,5.5,2.5,3.5
532,1331033595,4.5,2.5,6.5,3.5,6
532,1331046032,3,3.5,3.5,4,4
532,1331050284,1.5,4,5.5,3,4.5
532,1331114563,4.5,2,6.5,3,5.5
532,1331126725,3.5,3.5,6,2.5,4.5
532,1331138447,2.5,2,4,1.5,2.5
532,1331201804,5,3.5,6.5,4.5,5.5
532,1331213962,2,4.5,5,5,3.5
532,1331222473,3.5,5,6,4.5,6
532,1331289204,4,5.5,5.5,6,4.5
532,1331300197,3.5,2.5,2.5,3.5,2.5
532,1331308833,2.5,3,5.5,3.5,5
524,1328004546,4,4,7,7,5
524,1328017606,6,7,7,7,7
524,1328026149,4,5.5,7,7,2.5
524,1328090755,2.5,5.5,7,7,4
524,1328103007,7,5.5,7,7,7
524,1328112126,1,7,7,7,2.5
524,1328177132,4,5.5,7,4,7
524,1328190748,7,5.5,7,4,7
524,1328203777,7,7,7,7,7
524,1328264179,3.5,4,4,4,5.5
524,1328281356,7,4,4,5.5,5.5
524,1328626918,2.5,5.5,7,7,7
524,1328632288,1,4,7,5.5,4
524,1328697187,2.5,4,7,7,4
524,1328706169,5.5,5.5,7,7,4
524,1328718226,4,7,7,7,4
524,1328794380,5.5,4,7,7,7
524,1328804186,2.5,5.5,7,4,7
524,1329302167,1.5,4,5.5,5.5,1.5
524,1329318449,7,5.5,7,7,7
524,1329322164,4,5.5,7,7,7
524,1329397572,3,5.5,7,7,4
524,1329408472,7,5.5,7,7,7
524,1329835114,6,6,7,7,7
524,1329847551,4,5,7,7,3
524,1329905130,5.5,4,7,6.5,5
524,1329916152,5.5,4,7,7,4
524,1329928009,1,5.5,7,7,1
524,1330007813,2.5,4,7,7,4.5
524,1330014130,2,4,6.5,6,2.5
524,1330077905,2.5,5.5,7,7,4
524,1330434702,4,4,6,5,4
524,1330445037,7,5.5,6.5,6.5,7
524,1330524099,2,5.5,5.5,4,5
524,1330538033,6,4,7,6,3
524,1330608897,3.5,4.5,7,6,4
524,1330619497,6.5,5.5,6,6,6
524,1331049655,5.5,5.5,7,7,6
524,1331127170,5.5,4,6.5,6.5,6
524,1331136414,6.5,5.5,4,6.5,5
524,1331201185,5.5,5.5,6.5,6.5,5.5
524,1331214016,6.5,5.5,4,4,6.5
524,1331290626,6.5,6,6.5,7,6
546,1327917792,4.5,6,6,6.5,5.5
546,1327929603,3.5,6.5,5,6.5,4
546,1328004660,3.5,6.5,5,7,4.5
546,1328014886,5.5,6.5,6,6.5,5
546,1328025768,4,7,5.5,6.5,4
546,1328091751,3.5,7,6,6.5,5.5
546,1328102088,4.5,7,6,7,5
546,1328177095,3.5,6.5,6,6,5
546,1328187686,3.5,7,6,7,4.5
546,1328198517,3.5,7,5.5,6.5,5.5
546,1328263296,4,7,6.5,6.5,4
546,1328522619,4,7,6,6.5,6
546,1328534724,4,7,6.5,7,5.5
546,1328545734,3.5,7,6.5,6.5,6
546,1328608889,3.5,7,6.5,7,6
546,1328619665,4,7,6.5,7,6
546,1328630521,4,7,6.5,7,6
546,1328695522,3.5,6.5,6.5,7,6
546,1328706389,4,6,6,6.5,5.5
546,1328782165,3,7,6.5,7,6
546,1328793968,4,7,6.5,6.5,6
546,1328875993,4,6.5,6,6.5,5
546,1328880699,4,7,6,6.5,5.5
546,1329128052,4,7,6.5,6.5,5
546,1329138038,4,6.5,6,6.5,5
546,1329213840,3.5,7,6,6.5,5
546,1329226384,4,7,5.5,6.5,5
546,1329235244,3.5,7,6,6.5,5
546,1329302875,3.5,7,6,6,6
546,1329312056,4,7,6,6.5,5
546,1329321769,3.5,7,6,6.5,5.5
546,1329386460,4,6,6,6.5,6
546,1329397504,3.5,6.5,6.5,6.5,6
546,1329408134,4,7,6,6.5,5.5
546,1329473468,3.5,7,6,6.5,5.5
546,1329483945,3.5,7,6.5,6.5,6
546,1329732104,3.5,5.5,6,6.5,5
546,1329744096,4,7,6,6.5,5.5
546,1329818632,4,7,6,6.5,5
546,1329829658,4,6.5,5.5,6.5,5.5
546,1329905663,4,7,5.5,6.5,5
546,1329915746,4,7,6,6.5,5
546,1329991624,3.5,7,6,6.5,5
546,1330008803,3.5,7,6,6.5,5.5
546,1330090443,4,6.5,6,6.5,6
546,1330337178,3.5,7,6,6.5,5.5
546,1330350036,4,6.5,6,6.5,5.5
546,1330425020,4,6.5,6,6.5,6
546,1330509702,4,6.5,6.5,6.5,6
546,1330598355,4,7,6,6.5,6
546,1330607195,4,7,6,6.5,6
546,1330942813,3,6.5,4,6,4
546,1330952754,3.5,7,5.5,6.5,5.5
546,1331114451,4,7,4.5,6.5,5.5
546,1331202719,3,7,5,7,5
546,1331211922,3.5,7,5.5,6.5,5
546,1331295237,4,7,6,6.5,6
546,1331298686,3.5,7,6,6.5,5.5
546,1331308839,3.5,7,6.5,6.5,6
525,1327917732,3.5,5,5.5,6,4
525,1327929000,4,5,6,5.5,4
525,1327942851,4,4,4,4,4
525,1328275403,5.5,6,5.5,6,4.5
525,1328286110,5,5.5,4.5,5,4.5
525,1328523673,4.5,5.5,2.5,6,4.5
525,1328533363,4,5,5,5.5,3.5
525,1328544960,3.5,6,6.5,6.5,4
525,1328610969,4.5,6,5.5,6,4.5
525,1328621108,3.5,5.5,6.5,6,6
525,1328631694,4.5,6,5.5,6.5,5
525,1328698212,4.5,6.5,4.5,6.5,4.5
525,1328706093,6.5,6.5,6,6.5,6.5
525,1328717585,3,5,3,3,3.5
525,1328785418,4,6,5.5,6,5
525,1328793789,3.5,6,6.5,6.5,4.5
525,1328804797,4,5.5,5.5,5.5,4
525,1329128657,4,5.5,5,6,4
525,1329143270,6,6,6,6.5,6
525,1329149089,2,5.5,5,5.5,3
525,1329215459,6,6.5,6.5,6.5,6.5
525,1329227588,6,3,4.5,2,7
525,1329237058,5,4,5,4.5,4
525,1329302717,3,5,5.5,5.5,5.5
525,1329314308,5,5.5,5.5,5.5,4.5
525,1329322736,4,4.5,4.5,5,4
525,1329389944,6.5,5,5.5,4,6.5
525,1329399063,5.5,6.5,5.5,5.5,5
525,1329408573,4.5,6.5,6,5.5,5.5
525,1329475898,6.5,6.5,6,6.5,7
525,1329484834,4,5.5,5.5,5.5,4
525,1329737641,6.5,2.5,4.5,1.5,6.5
525,1329744287,6,3.5,4,2.5,5.5
525,1329753657,4.5,5.5,6,6,5.5
525,1329833336,4,5.5,4.5,6,4
525,1329841333,2.5,5.5,6,6,4
525,1329907475,7,6.5,6.5,6.5,7
525,1329920838,6.5,6.5,6,6.5,5.5
525,1329927059,2.5,6,4,5.5,1.5
525,1329993132,4.5,7,7,7,5
525,1330008914,5.5,2.5,5.5,3.5,6.5
525,1330013947,3,5.5,6.5,4,5.5
525,1330342090,5.5,6,5.5,3.5,6
525,1330350041,4,5.5,6,3.5,6
525,1330367366,4.5,4,5.5,3.5,4.5
525,1330429688,5,6.5,6.5,6.5,6
525,1330437594,2,5.5,4.5,6,3
525,1330446621,2.5,5.5,6,4,3
525,1330517664,5.5,6.5,7,5,7
525,1330522942,7,6.5,6.5,5.5,7
525,1330533831,2.5,5.5,7,6.5,4
525,1330600807,4,6.5,7,6.5,4
525,1330611231,3.5,5.5,6.5,6,4
525,1330619771,7,7,4,4.5,6
525,1330946765,3,5,6.5,6.5,3
525,1330958731,3,4.5,6.5,6,4
525,1330967687,4,3,6.5,5,2
525,1331033558,5,5.5,5.5,6,5
525,1331041923,3,4.5,4,5.5,3
525,1331050601,1.5,5.5,6.5,6,4
525,1331114452,4,5.5,5.5,4.5,5
525,1331125520,3,6,6.5,6.5,4
525,1331203259,6.5,6,5.5,3.5,7
525,1331215271,3,5.5,5,6,4
525,1331298801,3.5,5.5,4,6,4
547,1327918062,6,6.5,5.5,6.5,4.5
547,1327929747,6.5,4,4,5,5
547,1327939962,4.5,5,4,5.5,3.5
547,1328004030,5,6,5.5,5,3.5
547,1328014961,5.5,6,5.5,6,4
547,1328025765,3,5,6,6.5,2.5
547,1328090476,3.5,5,5,6,2.5
547,1328101487,3,5.5,5,6,3.5
547,1328113008,5.5,5.5,5,5.5,3.5
547,1328176940,3,5,3,5,3
547,1328188834,4.5,5.5,5,6,3.5
547,1328198462,5.5,6,5.5,6,4.5
547,1328274660,5.5,6.5,5.5,6.5,4
547,1328286285,6,5.5,6.5,6.5,4
547,1328608860,6,6.5,5.5,6.5,4
547,1328620818,5,2,4,3.5,3
547,1328631092,3.5,4,4.5,3.5,4.5
547,1328695279,3.5,4.5,5.5,6,4
547,1328706802,4.5,5.5,4.5,6,5
547,1328718046,2.5,5.5,3,5.5,3.5
547,1328794210,5.5,4.5,4,6,5.5
547,1328803941,7,4,4,6.5,6.5
547,1328868038,7,6.5,5.5,6.5,6
547,1328880085,7,6.5,6,6.5,5.5
547,1328889818,6,6,6,6.5,5
547,1329128036,5.5,6,6,6.5,4.5
547,1329213644,5,5,4.5,6.5,4
547,1329224547,5,6,5,6.5,4
547,1329235383,4,4.5,5.5,3,4
547,1329301874,4.5,6,6,5,4
547,1329312987,3,5.5,5,6,4
547,1329321944,6,6.5,5,6.5,5
547,1329408631,7,3,6,6,6
547,1329472917,6,6.5,5,6.5,6
547,1329483642,6,6,6,6.5,5.5
547,1329494692,6.5,6.5,4.5,6,5.5
547,1329739691,6.5,6,5,6.5,5.5
547,1329743286,5.5,5.5,5,6,3.5
547,1329753639,3,4.5,5,6,3
547,1330084960,5.5,6,6,5.5,3
547,1330093324,5,6,6,6,5
547,1330099876,3,5.5,4.5,6,4
547,1330337287,4.5,6,4,6.5,3
547,1330358366,5,6,5,6.5,3.5
547,1330360440,5,6,6,6.5,4
547,1330425679,5,6.5,5,6,3.5
547,1330437022,3,4.5,5.5,6.5,2.5
547,1330445725,4,4,4.5,6,4
547,1330513827,3.5,5,5,5.5,3
547,1330523366,3,5,3,6,3.5
547,1330531367,4,5.5,5,6.5,3.5
547,1330944095,3,6,5,5,3.5
547,1330954362,2.5,6.5,5,5,3.5
547,1330963549,3,6.5,3,5.5,4
547,1331029749,5,6,5,6,4.5
547,1331042181,4.5,6,3,5.5,4
547,1331049782,5,5.5,5,6,4.5
547,1331117477,3,6,5,6,4
547,1331127051,4,5.5,3,6,3
547,1331136458,3,5.5,5,6,3
547,1331213433,4,5,5,6,4
547,1331224240,5,5,5,5,3.5
547,1331287448,4,6,4.5,6,4
547,1331298587,5,5.5,4,6,4
547,1331311851,3.5,5,3.5,5.5,4
548,1327918025,4,4,5.5,6.5,5.5
548,1327929788,2,5.5,6,7,4.5
548,1327939439,4.5,5,6.5,6.5,4.5
548,1328004233,3.5,5.5,6,6.5,4.5
548,1328027422,2.5,6,5.5,6,5
548,1328090476,4,6,5.5,6.5,4.5
548,1328112064,2,6,6.5,6.5,4.5
548,1328177396,4.5,5.5,6.5,6,4
548,1328198571,4,6,6.5,6.5,4.5
548,1328264696,4,3.5,5.5,6,4
548,1328274313,3.5,6,6.5,6.5,5
548,1328285243,2.5,6,6,6,4.5
548,1328619787,3.5,4,6.5,6,3
548,1328631539,4,6,6.5,6,5.5
548,1328696172,4,5.5,6,6,4
548,1328706452,3,3.5,5,6,3
548,1328718242,5,6,6,6,3.5
548,1328781641,5.5,6,6.5,6.5,5
548,1328794326,4,6,6,6.5,4.5
548,1328805242,4,5.5,6.5,6.5,5.5
