uid,day,COVID-1,COVID-2,COVID-3,COVID-4,COVID-5,COVID-6,COVID-7,COVID-8,COVID-9,COVID-10
a23be0935798553a76b4e74cfc1740f1,20201219,4.0,3.0,2.0,4.0,4.0,4.0,1.0,4.0,5.0,4.0
a23be0935798553a76b4e74cfc1740f1,20201221,,,,,,,,,,
a23be0935798553a76b4e74cfc1740f1,20201226,4.0,2.0,2.0,4.0,4.0,4.0,1.0,5.0,5.0,4.0
a23be0935798553a76b4e74cfc1740f1,20210101,,,,,,,,,,
a23be0935798553a76b4e74cfc1740f1,20210102,4.0,3.0,4.0,5.0,5.0,5.0,4.0,6.0,6.0,2.0
a23be0935798553a76b4e74cfc1740f1,20210103,,,,,,,,,,
a23be0935798553a76b4e74cfc1740f1,20210109,5.0,4.0,4.0,5.0,5.0,5.0,1.0,5.0,5.0,3.0
a23be0935798553a76b4e74cfc1740f1,20210111,,,,,,,,,,
a23be0935798553a76b4e74cfc1740f1,20210116,6.0,6.0,6.0,7.0,6.0,6.0,2.0,4.0,5.0,3.0
a23be0935798553a76b4e74cfc1740f1,20210122,,,,,,,,,,
a23be0935798553a76b4e74cfc1740f1,20210123,5.0,4.0,5.0,6.0,6.0,6.0,1.0,5.0,5.0,4.0
a23be0935798553a76b4e74cfc1740f1,20210127,,,,,,,,,,
a23be0935798553a76b4e74cfc1740f1,20210130,5.0,4.0,4.0,6.0,6.0,6.0,1.0,5.0,5.0,4.0
a23be0935798553a76b4e74cfc1740f1,20210202,,,,,,,,,,
a23be0935798553a76b4e74cfc1740f1,20210206,5.0,2.0,2.0,4.0,4.0,4.0,1.0,5.0,5.0,4.0
a23be0935798553a76b4e74cfc1740f1,20210209,,,,,,,,,,
a23be0935798553a76b4e74cfc1740f1,20210213,5.0,4.0,4.0,5.0,5.0,5.0,1.0,4.0,4.0,4.0
a23be0935798553a76b4e74cfc1740f1,20210219,,,,,,,,,,
a23be0935798553a76b4e74cfc1740f1,20210220,5.0,3.0,3.0,5.0,5.0,5.0,1.0,5.0,5.0,4.0
a23be0935798553a76b4e74cfc1740f1,20210225,,,,,,,,,,
a23be0935798553a76b4e74cfc1740f1,20210227,5.0,7.0,7.0,5.0,5.0,2.0,1.0,4.0,4.0,2.0
a23be0935798553a76b4e74cfc1740f1,20210228,,,,,,,,,,
a23be0935798553a76b4e74cfc1740f1,20210306,4.0,3.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0
a23be0935798553a76b4e74cfc1740f1,20210310,,,,,,,,,,
a23be0935798553a76b4e74cfc1740f1,20210313,4.0,2.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0
a23be0935798553a76b4e74cfc1740f1,20210315,,,,,,,,,,
a23be0935798553a76b4e74cfc1740f1,20210317,,,,,,,,,,
a23be0935798553a76b4e74cfc1740f1,20210320,4.0,4.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,4.0
a23be0935798553a76b4e74cfc1740f1,20210326,,,,,,,,,,
a23be0935798553a76b4e74cfc1740f1,20210327,2.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,5.0,4.0
a23be0935798553a76b4e74cfc1740f1,20210329,,,,,,,,,,
a23be0935798553a76b4e74cfc1740f1,20210403,3.0,2.0,2.0,3.0,3.0,3.0,1.0,5.0,5.0,2.0
a23be0935798553a76b4e74cfc1740f1,20210405,,,,,,,,,,
a23be0935798553a76b4e74cfc1740f1,20210410,4.0,4.0,3.0,2.0,2.0,1.0,1.0,5.0,5.0,3.0
a23be0935798553a76b4e74cfc1740f1,20210415,,,,,,,,,,
a23be0935798553a76b4e74cfc1740f1,20210417,3.0,2.0,2.0,3.0,3.0,3.0,1.0,5.0,5.0,2.0
a23be0935798553a76b4e74cfc1740f1,20210419,,,,,,,,,,
a23be0935798553a76b4e74cfc1740f1,20210427,,,,,,,,,,
a23be0935798553a76b4e74cfc1740f1,20210501,1.0,1.0,1.0,1.0,3.0,2.0,1.0,5.0,5.0,4.0
a23be0935798553a76b4e74cfc1740f1,20210505,,,,,,,,,,
a23be0935798553a76b4e74cfc1740f1,20210508,2.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0
a23be0935798553a76b4e74cfc1740f1,20210509,,,,,,,,,,
a23be0935798553a76b4e74cfc1740f1,20210521,,,,,,,,,,
a23be0935798553a76b4e74cfc1740f1,20210522,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0
a23be0935798553a76b4e74cfc1740f1,20210524,,,,,,,,,,
a23be0935798553a76b4e74cfc1740f1,20210529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,2.0
a23be0935798553a76b4e74cfc1740f1,20210530,,,,,,,,,,
a23be0935798553a76b4e74cfc1740f1,20210605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0
a23be0935798553a76b4e74cfc1740f1,20210606,,,,,,,,,,
a23be0935798553a76b4e74cfc1740f1,20210612,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,3.0
a23be0935798553a76b4e74cfc1740f1,20210618,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20200320,4.0,7.0,7.0,1.0,4.0,7.0,6.0,1.0,4.0,4.0
791c580346256bca5c697d19170a50b5,20200324,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
791c580346256bca5c697d19170a50b5,20200403,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0
791c580346256bca5c697d19170a50b5,20200410,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
791c580346256bca5c697d19170a50b5,20200414,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
791c580346256bca5c697d19170a50b5,20200419,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
791c580346256bca5c697d19170a50b5,20200501,4.0,4.0,7.0,5.0,1.0,5.0,1.0,4.0,5.0,5.0
791c580346256bca5c697d19170a50b5,20200505,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20200509,4.0,5.0,4.0,5.0,3.0,4.0,1.0,3.0,4.0,5.0
791c580346256bca5c697d19170a50b5,20200511,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20200516,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
791c580346256bca5c697d19170a50b5,20200518,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20200523,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
791c580346256bca5c697d19170a50b5,20200525,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20200601,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20200611,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20200617,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20200625,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20200629,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20200708,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20200715,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20200723,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20200730,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20200806,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20200812,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20200822,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20200827,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20200902,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20200908,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20200919,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20200921,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20200927,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20201104,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20201112,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20201116,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20201120,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20201124,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20201128,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20201203,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20201209,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20201214,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20201217,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20201219,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20201220,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20201226,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20201229,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20210102,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20210106,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20210114,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20210116,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20210119,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20210226,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20210306,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20210311,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20210317,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20210319,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20210322,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20210323,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20210327,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20210402,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20210404,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20210416,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20210417,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20210421,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20210422,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20210426,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20210503,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20210512,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20210520,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20210525,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20210603,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20210607,,,,,,,,,,
791c580346256bca5c697d19170a50b5,20210615,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20200318,4.0,7.0,4.0,1.0,4.0,6.0,4.0,1.0,3.0,4.0
2b3d267f18830c3c257b382edabef246,20200328,5.0,4.0,4.0,4.0,4.0,5.0,4.0,6.0,4.0,5.0
2b3d267f18830c3c257b382edabef246,20200330,1.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0
2b3d267f18830c3c257b382edabef246,20200409,7.0,7.0,6.0,1.0,1.0,7.0,1.0,4.0,4.0,4.0
2b3d267f18830c3c257b382edabef246,20200416,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
2b3d267f18830c3c257b382edabef246,20200420,4.0,3.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2b3d267f18830c3c257b382edabef246,20200501,4.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0
2b3d267f18830c3c257b382edabef246,20200506,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20200516,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20200522,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20200525,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20200526,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20200604,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20200609,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20200618,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20200627,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20200701,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20200709,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20200713,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20200718,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20200720,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20200730,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20200806,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20200810,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20200813,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20200816,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20200825,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20200829,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
2b3d267f18830c3c257b382edabef246,20200903,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20200905,1.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,4.0,4.0
2b3d267f18830c3c257b382edabef246,20200908,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20200912,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,5.0,3.0
2b3d267f18830c3c257b382edabef246,20200913,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20200917,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20200924,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20200926,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20200930,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20201006,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20201029,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20201105,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20201112,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20201201,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20201210,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20201213,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20201221,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20201227,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20201231,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210111,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210116,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210123,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210125,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210130,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210201,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210209,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210213,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210217,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210220,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210222,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210302,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210306,1.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0
2b3d267f18830c3c257b382edabef246,20210312,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210313,1.0,3.0,2.0,2.0,3.0,5.0,2.0,6.0,2.0,3.0
2b3d267f18830c3c257b382edabef246,20210318,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210324,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210327,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210401,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210409,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210412,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210421,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210422,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210501,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210506,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210513,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210519,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210522,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210529,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210602,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210605,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210609,,,,,,,,,,
2b3d267f18830c3c257b382edabef246,20210616,,,,,,,,,,
f4d488e3c8096842b645280d8f01ae43,20200318,5.0,4.0,4.0,4.0,5.0,6.0,2.0,5.0,4.0,6.0
f4d488e3c8096842b645280d8f01ae43,20200323,4.0,6.0,4.0,4.0,4.0,5.0,2.0,6.0,4.0,5.0
f4d488e3c8096842b645280d8f01ae43,20200329,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,6.0
f4d488e3c8096842b645280d8f01ae43,20200402,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0
f4d488e3c8096842b645280d8f01ae43,20200405,5.0,5.0,7.0,4.0,4.0,5.0,4.0,5.0,4.0,7.0
f4d488e3c8096842b645280d8f01ae43,20200409,5.0,6.0,6.0,4.0,5.0,5.0,6.0,6.0,4.0,7.0
f4d488e3c8096842b645280d8f01ae43,20200411,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,7.0
f4d488e3c8096842b645280d8f01ae43,20200412,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,7.0
f4d488e3c8096842b645280d8f01ae43,20200415,5.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,7.0
f4d488e3c8096842b645280d8f01ae43,20200418,5.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,7.0
f4d488e3c8096842b645280d8f01ae43,20200421,5.0,7.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,7.0
f4d488e3c8096842b645280d8f01ae43,20200423,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,7.0
f4d488e3c8096842b645280d8f01ae43,20200510,,,,,,,,,,
f4d488e3c8096842b645280d8f01ae43,20200516,4.0,7.0,6.0,4.0,4.0,4.0,3.0,4.0,4.0,7.0
f4d488e3c8096842b645280d8f01ae43,20200517,,,,,,,,,,
f4d488e3c8096842b645280d8f01ae43,20200522,,,,,,,,,,
f4d488e3c8096842b645280d8f01ae43,20200523,5.0,7.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,7.0
f4d488e3c8096842b645280d8f01ae43,20200530,4.0,7.0,6.0,4.0,4.0,4.0,2.0,4.0,4.0,7.0
f4d488e3c8096842b645280d8f01ae43,20200602,,,,,,,,,,
f4d488e3c8096842b645280d8f01ae43,20200613,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,7.0
f4d488e3c8096842b645280d8f01ae43,20200618,,,,,,,,,,
f4d488e3c8096842b645280d8f01ae43,20200620,6.0,4.0,5.0,4.0,3.0,5.0,1.0,4.0,4.0,5.0
f4d488e3c8096842b645280d8f01ae43,20200624,,,,,,,,,,
f4d488e3c8096842b645280d8f01ae43,20200627,,,,,,,,,,
f4d488e3c8096842b645280d8f01ae43,20200704,5.0,5.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,7.0
f4d488e3c8096842b645280d8f01ae43,20200719,,,,,,,,,,
f4d488e3c8096842b645280d8f01ae43,20200729,,,,,,,,,,
f4d488e3c8096842b645280d8f01ae43,20200807,,,,,,,,,,
f4d488e3c8096842b645280d8f01ae43,20200815,5.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,7.0
f4d488e3c8096842b645280d8f01ae43,20200822,,,,,,,,,,
f4d488e3c8096842b645280d8f01ae43,20200903,,,,,,,,,,
f4d488e3c8096842b645280d8f01ae43,20200906,4.0,5.0,5.0,4.0,5.0,5.0,2.0,5.0,4.0,2.0
f4d488e3c8096842b645280d8f01ae43,20200910,,,,,,,,,,
f4d488e3c8096842b645280d8f01ae43,20200912,4.0,5.0,5.0,3.0,4.0,5.0,2.0,5.0,5.0,1.0
f4d488e3c8096842b645280d8f01ae43,20200918,,,,,,,,,,
f4d488e3c8096842b645280d8f01ae43,20200919,4.0,4.0,4.0,3.0,3.0,5.0,2.0,5.0,4.0,3.0
f4d488e3c8096842b645280d8f01ae43,20200923,,,,,,,,,,
f4d488e3c8096842b645280d8f01ae43,20200926,4.0,4.0,3.0,4.0,4.0,6.0,2.0,5.0,4.0,3.0
f4d488e3c8096842b645280d8f01ae43,20200927,,,,,,,,,,
f4d488e3c8096842b645280d8f01ae43,20201010,,,,,,,,,,
f4d488e3c8096842b645280d8f01ae43,20201011,4.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,4.0
f4d488e3c8096842b645280d8f01ae43,20201018,,,,,,,,,,
f4d488e3c8096842b645280d8f01ae43,20201024,,,,,,,,,,
f4d488e3c8096842b645280d8f01ae43,20201107,4.0,4.0,3.0,2.0,2.0,5.0,2.0,5.0,5.0,5.0
f4d488e3c8096842b645280d8f01ae43,20201108,,,,,,,,,,
f4d488e3c8096842b645280d8f01ae43,20201201,,,,,,,,,,
f4d488e3c8096842b645280d8f01ae43,20201207,4.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0
f4d488e3c8096842b645280d8f01ae43,20201214,,,,,,,,,,
f4d488e3c8096842b645280d8f01ae43,20201225,,,,,,,,,,
f4d488e3c8096842b645280d8f01ae43,20210109,,,,,,,,,,
f4d488e3c8096842b645280d8f01ae43,20210111,,,,,,,,,,
f4d488e3c8096842b645280d8f01ae43,20210128,,,,,,,,,,
f4d488e3c8096842b645280d8f01ae43,20210222,,,,,,,,,,
f4d488e3c8096842b645280d8f01ae43,20210502,2.0,1.0,3.0,2.0,2.0,4.0,1.0,6.0,4.0,3.0
f4d488e3c8096842b645280d8f01ae43,20210503,,,,,,,,,,
f4d488e3c8096842b645280d8f01ae43,20210506,,,,,,,,,,
f4d488e3c8096842b645280d8f01ae43,20210526,,,,,,,,,,
3569e2f520db9014b4acc4227a6421c1,20200317,,,,,,,,,,
3569e2f520db9014b4acc4227a6421c1,20200320,5.0,6.0,5.0,2.0,3.0,3.0,2.0,4.0,5.0,5.0
3569e2f520db9014b4acc4227a6421c1,20200323,5.0,4.0,5.0,3.0,4.0,4.0,3.0,5.0,5.0,5.0
3569e2f520db9014b4acc4227a6421c1,20200330,4.0,6.0,6.0,2.0,5.0,3.0,3.0,6.0,5.0,5.0
3569e2f520db9014b4acc4227a6421c1,20200408,6.0,4.0,3.0,3.0,5.0,4.0,2.0,5.0,5.0,5.0
3569e2f520db9014b4acc4227a6421c1,20200412,4.0,4.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,5.0
3569e2f520db9014b4acc4227a6421c1,20200421,4.0,3.0,3.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0
3569e2f520db9014b4acc4227a6421c1,20200501,4.0,3.0,2.0,3.0,5.0,4.0,2.0,4.0,4.0,5.0
3569e2f520db9014b4acc4227a6421c1,20200507,,,,,,,,,,
3569e2f520db9014b4acc4227a6421c1,20200509,4.0,3.0,2.0,2.0,5.0,4.0,2.0,4.0,4.0,5.0
3569e2f520db9014b4acc4227a6421c1,20200513,,,,,,,,,,
3569e2f520db9014b4acc4227a6421c1,20200516,4.0,2.0,2.0,2.0,4.0,3.0,3.0,5.0,4.0,5.0
3569e2f520db9014b4acc4227a6421c1,20200521,,,,,,,,,,
3569e2f520db9014b4acc4227a6421c1,20200523,4.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,5.0
3569e2f520db9014b4acc4227a6421c1,20200529,,,,,,,,,,
3569e2f520db9014b4acc4227a6421c1,20200530,3.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,5.0
3569e2f520db9014b4acc4227a6421c1,20200601,,,,,,,,,,
3569e2f520db9014b4acc4227a6421c1,20200606,4.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,4.0,6.0
3569e2f520db9014b4acc4227a6421c1,20200613,,,,,,,,,,
3569e2f520db9014b4acc4227a6421c1,20200618,,,,,,,,,,
3569e2f520db9014b4acc4227a6421c1,20200620,3.0,2.0,3.0,3.0,4.0,4.0,2.0,4.0,5.0,5.0
3569e2f520db9014b4acc4227a6421c1,20200622,,,,,,,,,,
3569e2f520db9014b4acc4227a6421c1,20200627,4.0,2.0,4.0,3.0,5.0,4.0,2.0,3.0,3.0,4.0
3569e2f520db9014b4acc4227a6421c1,20200704,4.0,3.0,2.0,2.0,4.0,3.0,1.0,5.0,4.0,5.0
3569e2f520db9014b4acc4227a6421c1,20200708,,,,,,,,,,
3569e2f520db9014b4acc4227a6421c1,20200711,3.0,3.0,2.0,3.0,5.0,4.0,2.0,5.0,3.0,5.0
3569e2f520db9014b4acc4227a6421c1,20200718,,,,,,,,,,
3569e2f520db9014b4acc4227a6421c1,20200723,,,,,,,,,,
3569e2f520db9014b4acc4227a6421c1,20200725,5.0,4.0,1.0,3.0,5.0,4.0,2.0,5.0,4.0,5.0
3569e2f520db9014b4acc4227a6421c1,20200729,,,,,,,,,,
3569e2f520db9014b4acc4227a6421c1,20200801,4.0,5.0,3.0,4.0,5.0,5.0,1.0,4.0,4.0,5.0
3569e2f520db9014b4acc4227a6421c1,20200807,,,,,,,,,,
3569e2f520db9014b4acc4227a6421c1,20200808,4.0,4.0,2.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0
3569e2f520db9014b4acc4227a6421c1,20200811,,,,,,,,,,
3569e2f520db9014b4acc4227a6421c1,20200815,4.0,4.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,5.0
3569e2f520db9014b4acc4227a6421c1,20200816,,,,,,,,,,
3569e2f520db9014b4acc4227a6421c1,20200822,4.0,4.0,1.0,4.0,5.0,4.0,1.0,4.0,4.0,6.0
3569e2f520db9014b4acc4227a6421c1,20200825,,,,,,,,,,
3569e2f520db9014b4acc4227a6421c1,20200829,5.0,4.0,2.0,4.0,5.0,5.0,1.0,4.0,4.0,5.0
3569e2f520db9014b4acc4227a6421c1,20200902,,,,,,,,,,
3569e2f520db9014b4acc4227a6421c1,20200905,4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0
3569e2f520db9014b4acc4227a6421c1,20200909,,,,,,,,,,
3569e2f520db9014b4acc4227a6421c1,20200912,4.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0
3569e2f520db9014b4acc4227a6421c1,20200914,,,,,,,,,,
3569e2f520db9014b4acc4227a6421c1,20200919,4.0,5.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0
3569e2f520db9014b4acc4227a6421c1,20200920,,,,,,,,,,
3569e2f520db9014b4acc4227a6421c1,20200926,4.0,5.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0
3569e2f520db9014b4acc4227a6421c1,20200927,,,,,,,,,,
3569e2f520db9014b4acc4227a6421c1,20201003,3.0,3.0,2.0,3.0,4.0,4.0,2.0,5.0,4.0,4.0
3569e2f520db9014b4acc4227a6421c1,20201004,,,,,,,,,,
3569e2f520db9014b4acc4227a6421c1,20201010,3.0,6.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,5.0
3569e2f520db9014b4acc4227a6421c1,20201016,,,,,,,,,,
3569e2f520db9014b4acc4227a6421c1,20201017,4.0,5.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,6.0
3569e2f520db9014b4acc4227a6421c1,20201023,,,,,,,,,,
3569e2f520db9014b4acc4227a6421c1,20201024,4.0,5.0,1.0,3.0,4.0,4.0,2.0,4.0,3.0,6.0
3569e2f520db9014b4acc4227a6421c1,20201025,,,,,,,,,,
3569e2f520db9014b4acc4227a6421c1,20201031,4.0,6.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,6.0
3569e2f520db9014b4acc4227a6421c1,20201104,,,,,,,,,,
