""	"KANDI_ID"	"DTIME"	"opiskelu"	"reagointi"	"aika"	"AVO_1R"	"AVO_2"	"AVO_3R"	"AVO_4R"	"AVO_5"	"AVO_6R"	"AVO_7"	"AVO_8"	"AVO_9"	"AVO_10R"	"AVO_11R"	"AVO_12R"	"AVO_13R"	"AVO_14R"	"AVO_15R"	"AVO_16"	"AVO_17R"	"AVO_18R"	"TRAIT_AVOIDANCE"	"ANX_1"	"ANX_2"	"ANX_3"	"ANX_4"	"ANX_5"	"ANX_6"	"ANX_7"	"ANX_8"	"ANX_9R"	"ANX_10"	"ANX_11R"	"ANX_12"	"ANX_13"	"ANX_14"	"ANX_15"	"ANX_16"	"ANX_17"	"ANX_18"	"TRAIT_ANXIETY"	"NEUR_1"	"NEUR_2"	"NEUR_3"	"NEUR_4"	"NEUR_5R"	"NEUR_6R"	"NEUR_7R"	"NEUR_8R"	"NEUR_9R"	"TRAIT_NEUROTICISM"	"SEX"	"SES2P"	"SES1P"	"SES"	"AGE"	"aika2"
"4025"	48	69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4026"	48	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4027"	48	71	1	0	120.216666666791	3	2	6	5	7	2	3	5	5	3	3	2	6	7	6	6	7	6	4.66666666666667	5	2	3	2	1	3	2	1	2	3	3	1	3	1	1	2	1	1	2.05555555555556	2	1	2	4	5	2	3	4	2	2.77777777777778	0	1	1	1	22	120.216666666791
"4028"	48	72	1	-27	123.299999999814	3	2	6	5	7	2	3	5	5	3	3	2	6	7	6	6	7	6	4.66666666666667	5	2	3	2	1	3	2	1	2	3	3	1	3	1	1	2	1	1	2.05555555555556	2	1	2	4	5	2	3	4	2	2.77777777777778	0	1	1	1	22	123.749999999814
"4029"	48	73	1	0	124.916666666511	3	2	6	5	7	2	3	5	5	3	3	2	6	7	6	6	7	6	4.66666666666667	5	2	3	2	1	3	2	1	2	3	3	1	3	1	1	2	1	1	2.05555555555556	2	1	2	4	5	2	3	4	2	2.77777777777778	0	1	1	1	22	124.916666666511
"4030"	48	74	1	-12	125.616666666698	3	2	6	5	7	2	3	5	5	3	3	2	6	7	6	6	7	6	4.66666666666667	5	2	3	2	1	3	2	1	2	3	3	1	3	1	1	2	1	1	2.05555555555556	2	1	2	4	5	2	3	4	2	2.77777777777778	0	1	1	1	22	125.816666666698
"4031"	48	75	1	0	128.433333333116	3	2	6	5	7	2	3	5	5	3	3	2	6	7	6	6	7	6	4.66666666666667	5	2	3	2	1	3	2	1	2	3	3	1	3	1	1	2	1	1	2.05555555555556	2	1	2	4	5	2	3	4	2	2.77777777777778	0	1	1	1	22	128.433333333116
"4032"	48	76	1	-8	129.450000000186	3	2	6	5	7	2	3	5	5	3	3	2	6	7	6	6	7	6	4.66666666666667	5	2	3	2	1	3	2	1	2	3	3	1	3	1	1	2	1	1	2.05555555555556	2	1	2	4	5	2	3	4	2	2.77777777777778	0	1	1	1	22	129.58333333352
"4033"	48	77	1	-15	130.666666666511	3	2	6	5	7	2	3	5	5	3	3	2	6	7	6	6	7	6	4.66666666666667	5	2	3	2	1	3	2	1	2	3	3	1	3	1	1	2	1	1	2.05555555555556	2	1	2	4	5	2	3	4	2	2.77777777777778	0	1	1	1	22	130.916666666511
"4034"	48	78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4035"	48	79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4036"	48	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4037"	48	81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4038"	48	82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4039"	48	83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4040"	48	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4041"	48	85	1	0	145.633333333302	3	2	6	5	7	2	3	5	5	3	3	2	6	7	6	6	7	6	4.66666666666667	5	2	3	2	1	3	2	1	2	3	3	1	3	1	1	2	1	1	2.05555555555556	2	1	2	4	5	2	3	4	2	2.77777777777778	0	1	1	1	22	145.633333333302
"4042"	48	86	1	-6	146.350000000093	3	2	6	5	7	2	3	5	5	3	3	2	6	7	6	6	7	6	4.66666666666667	5	2	3	2	1	3	2	1	2	3	3	1	3	1	1	2	1	1	2.05555555555556	2	1	2	4	5	2	3	4	2	2.77777777777778	0	1	1	1	22	146.450000000093
"4043"	48	87	1	-4	148.316666666884	3	2	6	5	7	2	3	5	5	3	3	2	6	7	6	6	7	6	4.66666666666667	5	2	3	2	1	3	2	1	2	3	3	1	3	1	1	2	1	1	2.05555555555556	2	1	2	4	5	2	3	4	2	2.77777777777778	0	1	1	1	22	148.383333333551
"4044"	48	88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4045"	48	89	1	-2	151.100000000093	3	2	6	5	7	2	3	5	5	3	3	2	6	7	6	6	7	6	4.66666666666667	5	2	3	2	1	3	2	1	2	3	3	1	3	1	1	2	1	1	2.05555555555556	2	1	2	4	5	2	3	4	2	2.77777777777778	0	1	1	1	22	151.133333333426
"4046"	48	90	1	-3	153.200000000186	3	2	6	5	7	2	3	5	5	3	3	2	6	7	6	6	7	6	4.66666666666667	5	2	3	2	1	3	2	1	2	3	3	1	3	1	1	2	1	1	2.05555555555556	2	1	2	4	5	2	3	4	2	2.77777777777778	0	1	1	1	22	153.250000000186
"4047"	48	91	1	-3	154.783333333209	3	2	6	5	7	2	3	5	5	3	3	2	6	7	6	6	7	6	4.66666666666667	5	2	3	2	1	3	2	1	2	3	3	1	3	1	1	2	1	1	2.05555555555556	2	1	2	4	5	2	3	4	2	2.77777777777778	0	1	1	1	22	154.833333333209
"4048"	48	92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4049"	49	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4050"	49	2	1	-9	2.36666666669771	3	2	1	2	2	1	2	2	2	2	3	2	3	6	2	2	4	3	2.44444444444444	5	5	5	6	7	6	5	3	3	6	6	5	4	3	3	2	5	5	4.66666666666667	3	4	5	4	1	4	4	4	3	3.55555555555556	0	0.666666666666667	0.75	0.708333333333333	21	2.51666666669771
"4051"	49	3	1	-5	4	3	2	1	2	2	1	2	2	2	2	3	2	3	6	2	2	4	3	2.44444444444444	5	5	5	6	7	6	5	3	3	6	6	5	4	3	3	2	5	5	4.66666666666667	3	4	5	4	1	4	4	4	3	3.55555555555556	0	0.666666666666667	0.75	0.708333333333333	21	4.08333333333333
"4052"	49	4	1	-9	6.36666666669771	3	2	1	2	2	1	2	2	2	2	3	2	3	6	2	2	4	3	2.44444444444444	5	5	5	6	7	6	5	3	3	6	6	5	4	3	3	2	5	5	4.66666666666667	3	4	5	4	1	4	4	4	3	3.55555555555556	0	0.666666666666667	0.75	0.708333333333333	21	6.51666666669771
"4053"	49	5	1	-4	8	3	2	1	2	2	1	2	2	2	2	3	2	3	6	2	2	4	3	2.44444444444444	5	5	5	6	7	6	5	3	3	6	6	5	4	3	3	2	5	5	4.66666666666667	3	4	5	4	1	4	4	4	3	3.55555555555556	0	0.666666666666667	0.75	0.708333333333333	21	8.06666666666667
"4054"	49	6	1	-11	9.91666666651145	3	2	1	2	2	1	2	2	2	2	3	2	3	6	2	2	4	3	2.44444444444444	5	5	5	6	7	6	5	3	3	6	6	5	4	3	3	2	5	5	4.66666666666667	3	4	5	4	1	4	4	4	3	3.55555555555556	0	0.666666666666667	0.75	0.708333333333333	21	10.0999999998448
"4055"	49	7	1	-1	10.9833333333954	3	2	1	2	2	1	2	2	2	2	3	2	3	6	2	2	4	3	2.44444444444444	5	5	5	6	7	6	5	3	3	6	6	5	4	3	3	2	5	5	4.66666666666667	3	4	5	4	1	4	4	4	3	3.55555555555556	0	0.666666666666667	0.75	0.708333333333333	21	11.0000000000621
"4056"	49	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4057"	49	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4058"	49	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4059"	49	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4060"	49	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4061"	49	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4062"	49	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4063"	49	15	1	-1	25.183333333116	3	2	1	2	2	1	2	2	2	2	3	2	3	6	2	2	4	3	2.44444444444444	5	5	5	6	7	6	5	3	3	6	6	5	4	3	3	2	5	5	4.66666666666667	3	4	5	4	1	4	4	4	3	3.55555555555556	0	0.666666666666667	0.75	0.708333333333333	21	25.1999999997827
"4064"	49	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4065"	49	17	1	-1	28.3333333334886	3	2	1	2	2	1	2	2	2	2	3	2	3	6	2	2	4	3	2.44444444444444	5	5	5	6	7	6	5	3	3	6	6	5	4	3	3	2	5	5	4.66666666666667	3	4	5	4	1	4	4	4	3	3.55555555555556	0	0.666666666666667	0.75	0.708333333333333	21	28.3500000001552
"4066"	49	18	1	-8	30.4500000001863	3	2	1	2	2	1	2	2	2	2	3	2	3	6	2	2	4	3	2.44444444444444	5	5	5	6	7	6	5	3	3	6	6	5	4	3	3	2	5	5	4.66666666666667	3	4	5	4	1	4	4	4	3	3.55555555555556	0	0.666666666666667	0.75	0.708333333333333	21	30.5833333335196
"4067"	49	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4068"	49	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4069"	49	21	1	0	34.5333333332092	3	2	1	2	2	1	2	2	2	2	3	2	3	6	2	2	4	3	2.44444444444444	5	5	5	6	7	6	5	3	3	6	6	5	4	3	3	2	5	5	4.66666666666667	3	4	5	4	1	4	4	4	3	3.55555555555556	0	0.666666666666667	0.75	0.708333333333333	21	34.5333333332092
"4070"	49	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4071"	49	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4072"	49	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4073"	49	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4074"	49	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4075"	49	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4076"	49	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4077"	49	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4078"	49	30	1	0	51.3833333333023	3	2	1	2	2	1	2	2	2	2	3	2	3	6	2	2	4	3	2.44444444444444	5	5	5	6	7	6	5	3	3	6	6	5	4	3	3	2	5	5	4.66666666666667	3	4	5	4	1	4	4	4	3	3.55555555555556	0	0.666666666666667	0.75	0.708333333333333	21	51.3833333333023
"4079"	49	31	1	0	51.8999999999069	3	2	1	2	2	1	2	2	2	2	3	2	3	6	2	2	4	3	2.44444444444444	5	5	5	6	7	6	5	3	3	6	6	5	4	3	3	2	5	5	4.66666666666667	3	4	5	4	1	4	4	4	3	3.55555555555556	0	0.666666666666667	0.75	0.708333333333333	21	51.8999999999069
"4080"	49	32	1	-9	53.5499999998137	3	2	1	2	2	1	2	2	2	2	3	2	3	6	2	2	4	3	2.44444444444444	5	5	5	6	7	6	5	3	3	6	6	5	4	3	3	2	5	5	4.66666666666667	3	4	5	4	1	4	4	4	3	3.55555555555556	0	0.666666666666667	0.75	0.708333333333333	21	53.6999999998137
"4081"	49	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4082"	49	34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4083"	49	35	1	-6	59.75	3	2	1	2	2	1	2	2	2	2	3	2	3	6	2	2	4	3	2.44444444444444	5	5	5	6	7	6	5	3	3	6	6	5	4	3	3	2	5	5	4.66666666666667	3	4	5	4	1	4	4	4	3	3.55555555555556	0	0.666666666666667	0.75	0.708333333333333	21	59.85
"4084"	49	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4085"	49	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4086"	49	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4087"	49	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4088"	49	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4089"	49	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4090"	49	42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4091"	49	43	1	0	72.933333333116	3	2	1	2	2	1	2	2	2	2	3	2	3	6	2	2	4	3	2.44444444444444	5	5	5	6	7	6	5	3	3	6	6	5	4	3	3	2	5	5	4.66666666666667	3	4	5	4	1	4	4	4	3	3.55555555555556	0	0.666666666666667	0.75	0.708333333333333	21	72.933333333116
"4092"	49	44	1	0	74.6333333333023	3	2	1	2	2	1	2	2	2	2	3	2	3	6	2	2	4	3	2.44444444444444	5	5	5	6	7	6	5	3	3	6	6	5	4	3	3	2	5	5	4.66666666666667	3	4	5	4	1	4	4	4	3	3.55555555555556	0	0.666666666666667	0.75	0.708333333333333	21	74.6333333333023
"4093"	49	45	1	-14	75.8999999999069	3	2	1	2	2	1	2	2	2	2	3	2	3	6	2	2	4	3	2.44444444444444	5	5	5	6	7	6	5	3	3	6	6	5	4	3	3	2	5	5	4.66666666666667	3	4	5	4	1	4	4	4	3	3.55555555555556	0	0.666666666666667	0.75	0.708333333333333	21	76.1333333332402
"4094"	49	46	1	0	77.1499999999069	3	2	1	2	2	1	2	2	2	2	3	2	3	6	2	2	4	3	2.44444444444444	5	5	5	6	7	6	5	3	3	6	6	5	4	3	3	2	5	5	4.66666666666667	3	4	5	4	1	4	4	4	3	3.55555555555556	0	0.666666666666667	0.75	0.708333333333333	21	77.1499999999069
"4095"	49	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4096"	49	48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4097"	49	49	1	0	83.25	3	2	1	2	2	1	2	2	2	2	3	2	3	6	2	2	4	3	2.44444444444444	5	5	5	6	7	6	5	3	3	6	6	5	4	3	3	2	5	5	4.66666666666667	3	4	5	4	1	4	4	4	3	3.55555555555556	0	0.666666666666667	0.75	0.708333333333333	21	83.25
"4098"	49	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4099"	49	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4100"	49	52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4101"	49	53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4102"	49	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
